id	molecular_formula	name	inchi	inchi_key
C20386	C10H16N2O4S	Biotin sulfoxide		
C20387	C10H16N2O5S	Biotin sulfone		
C20388	C17H28O3	12(S)-HHT		
C20389	C15H34N. Br	Lauryltrimethylaminium bromide		
C20390	C58H97NO12P2	"N-Acetyl-alpha-D-glucosaminyl-diphospho-trans,octacis-decaprenol"		
C20394	C28H40N7O18P3S	2-Hydroxybenzoyl-CoA		
C20395	C17H23N3O18P2	UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate		
C20396	CH5O3P	Methylphosphonate		
C20397	C15H18O5	Pentalenolactone F		
C20398	C15H18O4	Pentalenolactone E		
C20399	C15H20O4	Pentalenolactone D		
C20400	C15H20O3	1-Deoxy-11-oxopentalenate		
C20402	C15H20O4	Neopentalenolactone D		
C20403	C15H22O3	1-Deoxy-11beta-hydroxypentalenate		
C20404	C15H22O2	1-Deoxypentalenate		
C20405	C15H22O3	Pentalenate		
C20406	C22H32O4	Cannabigerolate		
C20407	C15H16O5	Pentalenolactone		
C20408	C16H20N2	Festuclavine		
C20409	C16H19N2	"6,8-Dimethyl-6,7-didehydroergoline"		
C20410	C17H22N2O2	4-Dimethylallyl-L-abrine		
C20411	C31H52	"3-Methyl-1,2-didehydro-2,3-dihydrosqualene"		
C20412	C32H54	"3,22-Dimethyl-1,2,23,24-tetradehydro-2,3,22,23-tetrahydrosqualene"		
C20413	C33H52N7O20P3S	"3,5,7-Trioxododecanoyl-CoA"		
C20414	C9H6O3	4-Hydroxycoumarin		
C20415	C18H29N3O15P2	"dTDP-4-acetamido-4,6-dideoxy-alpha-D-galactose"		
C20416	C64H107NO16P2	"alpha-L-Rhamnopyranosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl-diphospho-trans,octacis-decaprenol"		
C20417	C12H16O4	"2,4-Dihydroxy-6-pentylbenzoate"		
C20418	C13H22N2O8	"N,N'-Diacetyllegionaminate"		
C20419	C22H34N5O15P	"CMP-N,N'-diacetyllegionaminate"		
C20420	C55H91O4P	"tritrans,heptacis-Undecaprenyl phosphate"		
C20421	C65H108N2O11P2	"N,N'-Diacetyl-alpha-D-bacillosaminyldiphospho-tritrans,heptacis-undecaprenol"		
C20422	C6H16O16P4	alpha-D-Ribose 1-methylphosphonate 5-triphosphate		
C20423	C6H14O10P2	alpha-D-Ribose 1-methylphosphonate 5-phosphate		
C20424	C10H18N2O5	"2,4-Diacetamido-2,4,6-trideoxy-D-mannopyranose"		
C20425	C10H16O	beta-Cyclocitral		
C20426	C14H16O4	Mycorradicin		
C20427	C73H121N3O16P2	"N-Acetyl-D-galactosaminyl-alpha-(1->3)-N,N'-diacetyl-alpha-D-bacillosaminyldiphospho-tritrans,heptacis-undecaprenol"		
C20428	C20H28O2	(3S)-11-cis-3-Hydroxyretinal		
C20429	C20H28O2	(3S)-all-trans-3-Hydroxyretinal		
C20430	C18H20O3	(+)-Larreatricin		
C20431	C18H20O4	(+)-3'-Hydroxylarreatricin		
C20432	C30H50	C30 Botryococcene		
C20433	C31H52	"3-Methyl-1,2-didehydro-2,3-dihydrobotryococcene"		
C20434	C31H52	"20-Methyl-21,22-didehydro-20,21-dihydrobotryococcene"		
C20435	C32H54	"3,20-Dimethyl-1,2,21,22-tetradehydro-2,3,20,21-tetrahydrobotryococcene"		
C20436	C18H22N2O2	Fumigaclavine A		
C20437	C16H20N2O	Fumigaclavine B		
C20438	C23H30N2O2	Fumigaclavine C		
C20439	C17H17N5O6S	NBMPR		
C20440	C5H10O10P2	"alpha-D-Ribose 1,2-cyclic phosphate 5-phosphate"		
C20441	C5H6O2	Furfuryl alcohol		
C20442	(C14H20NO16S2)n	"Dermatan 2,4-sulfate"		
C20443	C6H8O3	5-Hydroxymethylfurfuryl alcohol		
C20444	C17H12O6	Dihydrodemethylsterigmatocystin		
C20445	C18H14O6	Dihydrosterigmatocystin		
C20446	C12H18N5O8P(C5H8O6PR)n(C5H8O6PR)n	tRNA 7-aminomethyl-7-carbaguanine		
C20447	C26H40N7O20P3S	2-Oxoglutaryl-CoA		
C20448	C6H6O4	5-Hydroxymethyl-2-furoate		
C20449	C6H4O4	5-Formyl-2-furoate		
C20450	C6H4O5	"2,5-Furandicarboxylate"		
C20451	C10H13N4O8P(C5H8O6PR)n(C5H8O6PR)n	tRNA hypoxanthine		
C20452	C20H18O7	Norsolorinic acid		
C20453	C20H20O6	Norsolorinic acid anthrone		
C20454	C20H24O6	(-)-Lariciresinol		
C20455	C20H22O6	(-)-Pinoresinol		
C20456	C20H26O6	(+)-Secoisolariciresinol		
C20457	C16H17N2	"6,8-Dimethyl-6,7,8,9-tetradehydroergoline"		
C20458	C10H13N4O8P(C5H8O6PR)n(C5H8O6PR)n	tRNA(Ala) hypoxanthine		
C20459	C10H14N5O7P(C5H8O6PR)n(C5H8O6PR)n	tRNA(Ala) adenine		
C20460	C41H45O22	Cyanidin 3-O-[6-O-(6-O-4-hydroxycinnamoyl-beta-D-glucosyl)-2-O-beta-D-xylosyl-beta-D-galactoside]		
C20461	C30H25O12R2	Anthocyanidin 3-O-[6-O-(4-hydroxycinnamoyl)-beta-D-glucoside]		
C20462	C10H8O4	"5,7-Dihydroxy-2-methyl-4H-chromen-4-one"		
C20463	C10H12N4O3	Purine deoxyribonucleoside		
C20464	C9H10O	Isochavicol		
C20465	C11H12O3	Coumaryl acetate		
C20466	C46H78NO8P	"2,3-Bis-O-(geranylgeranyl)-sn-glycero-1-phospho-L-serine"		
C20467	C26H27O14R2	Anthocyanidin 3-O-beta-D-sambubioside		
C20468	C26H29O15	Cyanidin 3-O-(beta-D-xylosyl-(1->2)-beta-D-galactoside)		
C20469	C27H31O16	"Cyanidin 3,7-di-O-beta-D-glucoside"		
C20470	C14H18O9	1-O-Vanilloyl-beta-D-glucose		
C20471	C27H29O15R2	Anthocyanidin 3-O-sophoroside		
C20472	C36H35O16R2	Anthocyanidin 3-O-[2-O-(4-coumaroyl)-alpha-L-rhamnosyl-(1->6)-beta-D-glucoside]		
C20473	C42H45O21R2	Anthocyanidin 3-O-[2-O-(4-coumaroyl)-alpha-L-rhamnosyl-(1->6)-beta-D-glucoside] 5-O-beta-D-glucoside		
C20474	C32H37O19R2	Anthocyanidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside		
C20475	C35H58O	Sporulenol		
C20476	C15H24	Delta6-Protoilludene		
C20477	C15H24	(-)-alpha-Isocomene		
C20478	C15H24	(E)-2-epi-beta-Caryophyllene		
C20479	C15H26O	(+)-epi-alpha-Bisabolol		
C20480	C15H24	"Valerena-4,7(11)-diene"		
C20481	C20H34O	cis-Abienol		
C20482	C21H31N7O15P2	"(6R)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide"		
C20483	C21H32N7O18P3	"(6R)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide phosphate"		
C20484	C40H56	9-cis-beta-Carotene		
C20485	C5H6O6	(4S)-4-Hydroxy-2-oxoglutarate		
C20486	C15H24	7-Epizingiberene		
C20487	C9H11NO2	L-beta-Phenylalanine		
C20488	C9H11NO2	D-beta-Phenylalanine		
C20489	C26H29O14	Pelargonidin 3-O-beta-D-sambubioside		
C20490	C26H29O15	Cyanidin 3-O-beta-D-sambubioside		
C20491	C26H29O16	Delphinidin 3-O-beta-D-sambubioside		
C20492	C32H39O19	Pelargonidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside		
C20493	C32H39O20	Cyanidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside		
C20494	C32H39O21	Delphinidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside		
C20495	C27H31O15	"Pelargonidin 3,7-di-O-beta-D-glucoside"		
C20496	C27H31O17	"Delphinidin 3,7-di-O-beta-D-glucoside"		
C20497	C71H116N2O18P2	"N-Acetyl-beta-D-mannosaminuronosyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol"		
C20498	C79H129N3O22P2	"4-Acetamido-4,6-dideoxy-alpha-D-galactosyl-(1->4)-N-acetyl-beta-D-mannosaminuronosyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol"		
C20499	C20H20O7	(1'S)-Averantin		
C20500	C20H20O8	"(1'S,5'S)-5'-Hydroxyaverantin"		
C20501	C20H20O8	"(1'S,5'R)-5'-Hydroxyaverantin"		
C20502	C20H18O8	5'-Oxoaverantin		
C20503	C20H16O8	1'-Hydroxyversicolorone		
C20504	C20H18O8	Versicolorone		
C20505	C20H16O9	Versiconal hemiacetal acetate		
C20506	C20H18O9	Versiconol acetate		
C20507	C18H14O8	Versiconal		
C20508	C18H16O8	Versiconol		
C20509	C18H34N4O11	2'-Dehydrokanamycin A		
C20510	C30H48O3	30-Hydroxy-11-oxo-beta-amyrin		
C20511	C30H46O3	Glycyrrhetaldehyde		
C20512	C21H25N3O2	Tryprostatin B		
C20513	C21H25N3O3	6-Hydroxytryprostatin B		
C20514	C12H22N2O2	Cyclo(L-leucyl-L-leucyl)		
C20515	C12H20N2O4	Pulcherriminic acid		
C20516	C18H18N2O4	Cyclo(L-tyrosyl-L-tyrosyl)		
C20517	C18H16N2O4	Mycocyclosin		
C20518	C43H89O6P	"2,3-Bis-(O-phytanyl)-sn-glycerol 1-phosphate"		
C20519	C15H20N2O2	Cyclo(L-leucyl-L-phenylalanyl)		
C20520	C15H16N2O2	Albonoursin		
C20521	C15H18N2O2	"Cyclo[(Z)-alpha,beta-didehydrophenylalanyl-L-leucyl]"		
C20522	C6H8N2O2	Dihydrourocanate		
C20525	C28H39N	3-Geranylgeranylindole		
C20526	C28H39NO	"10,11-Epoxy-3-geranylgeranylindole"		
C20527	C28H39NO	Emindole SB		
C20528	C27H35NO3	Terpendole B		
C20529	C28H39NO2	"14,15-Epoxyemindole SB"		
C20530	C28H39NO2	Paspaline		
C20531	C27H33NO3	13-Desoxypaxilline		
C20532	C37H51NO5	"20,21-Diprenylterpendole I"		
C20533	C37H47NO6	Lolitrem K		
C20534	C27H35NO2	"12-Demethyl-11,12-dehydropaspaline"		
C20535	C27H35NO3	beta-PC-M6		
C20536	C28H39NO3	Terpendole E		
C20542	C27H35NO4	13-Desoxyterpendole I		
C20543	C27H35NO5	Terpendole I		
C20545	C32H43NO5	Terpendole J		
C20546	C32H41NO5	Terpendole C		
C20548	C37H49NO7	Lolitriol		
C20549	C39H51NO8	Lolitrem J		
C20550	C42H57NO7	Lolitrem E		
C20551	C42H55NO7	Lolitrem B		
C20552	C32H39NO5	Terpendole K		
C20553	C27H31NO3	Paspalicine		
C20554	C27H31NO4	Paspalinine		
C20555	C32H39NO4	Aflatrem		
C20558	C27H35NO3	alpha-PC-M6		
C20559	C11H16NO7P	4-(beta-D-Ribofuranosyl)aniline 5'-phosphate		
C20560	C8H21N5	N1-(3-Aminopropyl)agmatine		
C20561	C37H49NO4	"21,22-Diprenylpaxilline"		
C20562	C18H23N6O8P	"N-[(7,8-Dihydropterin-6-yl)methyl]-4-(beta-D-ribofuranosyl)aniline 5'-phosphate"		
C20563	C16H17N3O2	Brevianamide F		
C20564	C32H41N3O7	Fumitremorgin A		
C20565	C20H24N10O12P2	"Cyclic di-3',5'-adenylate"		
C20566	C9H14N5O7P	"7,8-Dihydroneopterin 2'-phosphate"		
C20567	C9H12N5O6P	"7,8-Dihydroneopterin 2',3'-cyclic phosphate"		
C20568	C10H18O9	beta-L-Arabinofuranosyl-(1->2)-beta-L-arabinofuranose		
C20569	C5H10O5	beta-L-Arabinofuranose		
C20570	C10H18O9	"alpha-1,5-L-Arabinobiose"		
C20571	C15H26O13	"alpha-1,5-L-Arabinotriose"		
C20572	C20H34O17	"alpha-1,5-L-Arabinotetraose"		
C20573	C22H36O19	Aldotetraouronic acid		
C20574	C20H16O7	"(1'S,5'S)-Averufin"		
C20575	C18H12O7	Versicolorin B		
C20576	C15H26O	Kunzeaol		
C20577	C11H18O8	6-Tuliposide A		
C20578	C5H6O2	Tulipalin A		
C20579	C17H16N2O2	Cyclopeptine		
C20580	C14H26N7O7P(C5H8O6PR)n(C5H8O6PR)n	[tRNA(Ile2)]-2-agmatinylcytidine34		
C20581	C8H10O6	cis-(Homo)2-aconitate		
C20582	C9H12O6	cis-(Homo)3-aconitate		
C20583	C18H10O7	Versicolorin A		
C20584	C38H53NO5	Lolicine A		
C20585	C38H51NO6	Lolicine B		
C20586	C28H37NO4	Terpendole G		
C20587	C28H37NO3	Paspaline B		
C20588	C19H6Br8O5S	Tetrabromophenol blue		
C20589	C6H14NO9P	D-Glucosaminate-6-phosphate		
C20590	C32H41N5O5	beta-Ergocryptine		
C20591	C27H40O5	Fusaproliferin		
C20592	C4H2O3	Moniliformin		
C20593	C27H35NO4	beta-Paxitriol		
C20594	C42H59NO5	"20,21-Diprenylterpendole J"		
C20595	C42H57NO5	"20,21-Diprenylterpendole C"		
C20596	C37H45NO4	Penitrem D		
C20597	C37H45NO6	Penitrem E		
C20598	C37H44ClNO5	Penitrem F		
C20599	C37H44ClNO6	Pennigritrem		
C20600	C37H47NO5	Janthitrem B		
C20601	C37H47NO4	Janthitrem C		
C20602	C6H12N4O2	L-Enduracididine		
C20603	C6H12N4O3	(3S)-3-Hydroxy-L-enduracididine		
C20604	C22H25N3O3	Fumitremorgin C		
C20605	C22H25N3O5	"12alpha,13alpha-Dihydroxyfumitremorgin C"		
C20607	C22H27N3O3	Tryprostatin A		
C20608	C3H5ClO2	(S)-2-Chloropropanoate		
C20609	C3H3ClO2	2-Chloroacrylate		
C20612	C16H23N5O14P2	"GDP-4-dehydro-3,6-dideoxy-alpha-D-mannose"		
C20613	C16H25N5O14P2	GDP-beta-L-colitose		
C20614	C18H35N3O12	Kanamycin X		
C20615	C10H16O2	(R)-8-Oxocitronellyl enol		
C20616		"Aldono-1,5-lactone"		
C20617	C69H115NO17P2	"beta-D-Gal-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol"		
C20618	C69H115NO17P2	"beta-D-Gal-(1->4)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol"		
C20619	C69H115NO17P2	"beta-D-Glc-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol"		
C20620	C63H105NO12P2	"N-Acetyl-alpha-D-galactosaminyl-diphospho-ditrans,octacis-undecaprenol"		
C20621	C71H118N2O17P2	"alpha-D-GalNAc-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol"		
C20622	C77H128N2O22P2	"beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol"		
C20623	C39H68O2S2	Caldariellaquinol		
C20624	C39H66O2S2	Caldariellaquinone		
C20625	C83H138N2O26P2	"alpha-L-Fuc-(1->2)-beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol"		
C20626	C89H148N2O31P2	"alpha-D-Gal-(1->3)-(alpha-L-Fuc-(1->2))-beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol"		
C20627	C52H101N3O13P2	"CDP-2,3-bis-(O-phytanyl)-sn-glycerol"		
C20628	C46H94NO8P	"2,3-Bis-(O-phytanyl)-sn-glycero-1-phospho-L-serine"		
C20629	C21H19NO6	8-Demethylnovobiocic acid		
C20630	C27H33N3O5	Fumitremorgin B		
C20631	C4H8N2O4	"(2S,3S)-3-Hydroxyasparagine"		
C20632	C20H26O4	Methyl gibberellin A9		
C20633	C20H26O5	Methyl gibberellin A4		
C20634	C8H9NO2	O-Methyl anthranilate		
C20635	C11H11NO2	Methyl (indol-3-yl)acetate		
C20636	C21H25N3O2	Deoxybrevianamide E		
C20637	C16H12N2O7	"5-[[(4,7-Dihydroxy-2-oxo-2H-1-benzopyran-3-yl)amino]carbonyl]-4-methyl-1H-pyrrole-3-carboxylate"		
C20638	C16H26N6O14P2	"GDP-4-amino-4,6-dideoxy-alpha-D-mannose"		
C20639	C4H9N3O4	O-Ureido-L-serine		
C20640	C20H24N10O13P2	Cyclic GMP-AMP		
C20641	C15H21N6O11P	L-Threonylcarbamoyladenylate		
C20642	C49H100O14P2	1-Archaetidyl-1D-myo-inositol 3-phosphate		
C20643	C16H21NO	2-Heptyl-4(1H)-quinolone		
C20644	C7H14NO9P	"2-Amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate"		
C20645	C8H8O2	Methyl benzoate		
C20646	C10H10O3	(3S)-2-Oxo-3-phenylbutanoate		
C20647	C11H16N5O7P(C5H8O6PR)n(C5H8O6PR)n	N1-Methyladenine in rRNA		
C20648	C10H14N5O7P(C5H8O6PR)n(C5H8O6PR)n	Adenine in rRNA		
C20649	C18H25N6O10P(C5H8O6PR)n(C5H8O6PR)n	7-[(3S)-(3-Amino-3-carboxypropyl)]wyosine in tRNA(Phe)		
C20650	C31H28MgN4O6(R1)(R2)	7-(Dihydroxymethyl)bacteriochlorophyllide c		
C20651	C4H9N3O4	O-Ureido-D-serine		
C20652	C17H23N6O10P(C5H8O6PR)n(C5H8O6PR)n	7-[(3S)-3-Amino-3-carboxypropyl]-4-demethylwyosine in tRNA(Phe)		
C20653	C11H12O5	2-Benzylmalic acid		
C20654	C11H12O5	3-Benzylmalic acid		
C20655		Aldopyranose		
C20656	C15H21N6O8P	(L-Prolyl)adenylate		
C20657	C4H10O2	"meso-2,3-Butanediol"		
C20658	C17H25N5O15P2	O-Acetyl-ADP-ribose		
C20659	C19H27N6O10P(C5H8O6PR)n(C5H8O6PR)n	7-[(3S)-3-Amino-3-(methoxycarbonyl)propyl]wyosine in tRNA(Phe)		
C20660	C21H29N6O12P(C5H8O6PR)n(C5H8O6PR)n	Wybutosine in tRNA(Phe)		
C20661	C18H25N6O11P(C5H8O6PR)n(C5H8O6PR)n	7-(2-Hydroxy-3-amino-3-carboxypropyl)wyosine in tRNA(Phe)		
C20662	C21H29N6O13P(C5H8O6PR)n(C5H8O6PR)n	Hydroxywybutosine in tRNA(Phe)		
C20663	C7H8N4O2R2	L-Histidine-[translation elongation factor 2]		
C20664	C10H20O7P2	(-)-Bornyl diphosphate		
C20665	HSR	Aryl-carrier protein		
C20666	C33H34N4O7	5-Oxo-delta-bilirubin		
C20667	C33H34N4O7	15-Oxo-beta-bilirubin		
C20668	C6H11O9P	3-Dehydro-D-glucose 6-phosphate		
C20669	C6H6ClNO	2-Amino-5-chlorophenol		
C20670	C6H6ClNO3	2-Amino-5-chloromuconate 6-semialdehyde		
C20672	C18H28N6O15P2	"GDP-4-acetamido-4,6-dideoxy-alpha-D-mannose"		
C20673	C9H15NO3	N-Isovaleryl-L-homoserine lactone		
C20674	C11H16N5O5	N7-Methylguanosine		
C20675	C24H39N7O17P3SR	Short-chain acyl-CoA		
C20676	C24H37N7O17P3SR	"Short-chain trans-2,3-dehydroacyl-CoA"		
C20677	C13H13NO4	N-(4-Coumaroyl)-L-homoserine lactone		
C20678	C45H74O17	26-Deglucoprotodioscin		
C20679	H2O4W	Tungstate		
C20680	C6H10O6	2-Dehydro-3-deoxy-L-galactonate		
C20681	C20H34O	"(E,E)-Geranyllinalool"		
C20682	C16H26N2O15P2	dTDP-alpha-D-fucofuranose		
C20683	C3H4OSR2	Long-chain acyl-[acyl-carrier protein]		
C20684	C11H15N6O8P	O-Carbamoyladenylate		
C20685	C9H8Cl2O3	"(R)-(2,4-Dichlorophenoxy)propanoate"		
C20686	C10H11ClO3	(S)-2-(4-Chloro-2-methylphenoxy)propanoate		
C20687	C9H8Cl2O3	"(S)-(2,4-Dichlorophenoxy)propanoate"		
C20688	C11H16N5O8P(C5H8O6PR)n(C5H8O6PR)n	N1-Methylguanine in tRNA(Phe)		
C20689	C29H33NO10	15-Demethylaclacinomycin T		
C20690	C6H20O30P8	"1D-myo-Inositol 1,5-bis(diphosphate) 2,3,4,6-tetrakisphosphate"		
C20691	C13H16N5O8P(C5H8O6PR)n(C5H8O6PR)n	4-Demethylwyosine in tRNA(Phe)		
C20692	C27H36O	9-cis-10'-Apo-beta-carotenal		
C20693	C19H26O3	Carlactone		
C20694	C8H10O2	"(2E,4E,6E)-7-Hydroxy-4-methylhepta-2,4,6-trienal"		
C20695	C27H36O	all-trans-10'-Apo-beta-carotenal		
C20696	C18H26O	13-Apo-beta-carotenone		
C20697	C9H10O2	"(2E,4E,6E)-4-Methylocta-2,4,6-trienedial"		
C20698	C14H16BNO	2-Aminoethyl diphenylborinate		
C20699	C19H37N5O12	6''-O-Carbamoylkanamycin A		
C20700	C16H26	"(E,E)-4,8,12-Trimethyltrideca-1,3,7,11-tetraene"		
C20701	C4H6O	But-3-en-2-one		
C20702	C18H34O4	"(8E,10S)-10-Hydroperoxyoctadeca-8-enoate"		
C20703	C18H32O4	"(8E,10S,12Z)-10-Hydroperoxyoctadeca-8,12-dienoate"		
C20704	C18H30O4	"(8E,10S,12Z,15Z)-10-Hydroperoxyoctadeca-8,12,15-trienoate"		
C20705	C20H33NO15	"4-O-(beta-L-Arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl)-(2S,4S)-4-hydroxyproline"		
C20706	C10H17NO7	"4-O-(beta-L-Arabinofuranosyl)-(2S,4S)-4-hydroxyproline"		
C20707	C51H82O23	26-Desgluco-avenacoside B		
C20708	C16H13F4NO2	Robenacoxib		
C20709	C33H52O8	Diosgenin 3-O-beta-D-glucopyranoside		
C20710	C7H8O4	"(4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate"		
C20711	C20H32	Miltiradiene		
C20712	C20H25NO4	(S)-Laudanine		
C20713	C54H92O23	Ginsenoside Rb1		
C20714	C10H18O3	3-Oxodecanoate		
C20715	C30H52O3	Protopanaxadiol		
C20716	C30H52O4	Protopanaxatriol		
C20717	C6H8O3	"4-Hydroxy-2,5-dimethylfuran-3(2H)-one"		
C20718	C6H6O3	4-Hydroxy-5-methyl-2-methylenefuran-3(2H)-one		
C20719	C53H52Cl2N8O17	Vancomycin aglycone		
C20720	C59H62Cl2N8O22	Desvancosaminyl-vancomycin		
C20721	C66H75Cl2N9O24	Chloroorienticin B		
C20722	C11H18N2O8R2	3-O-(alpha-D-Mannosyl)-L-threonyl-[protein]		
C20723	C19H31N3O13R2	3-O-[N-Acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-mannosyl]-L-threonyl-[protein]		
C20724	C15H24	(+)-Thujopsene		
C20725	C48H82O18	Ginsenoside Rd		
C20726	C11H15O8P	Phenyl 5-phospho-alpha-D-ribofuranoside		
C20727	C20H18O10	Kaempferol 3-O-beta-D-xyloside		
C20729	C7H12N3O4SR	[Sulfur-carrier protein]-Gly-NH-CH2-C(O)-S-L-cysteine		
C20730	C22H27N6O11PR2	[Protein]-FMN-L-Threonine		
C20731	C37H45NO5	Penitrem B		
C20732	C17H29N2O12SR	Mycothiol S-conjugate		
C20734	C27H44N4O18R2	3-O-[N-Acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-mannosyl]-L-threonyl-[protein]		
C20735	C4H5NO3R2	N-Acyl-aromatic-L-amino acid		
C20736	C48H82O18	Gypenoside XVII		
C20737	C27H40O2	"6-Geranylgeranyl-2-methylbenzene-1,4-diol"		
C20738	C28H42O2	"6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol"		
C20739	C28H47NO8	Neopikromycin		
C20740	C28H47NO9	Novapikromycin		
C20741	C25H43NO8	Novamethymycin		
C20742	C15H22N5O16P3	2'-Phospho-cyclic ADP-ribose		
C20743	C9H15N3O3R2	Protein N6-acetyl-L-lysine		
C20744	C21H29N7O14P2	alpha-NADH		
C20745	C21H30N7O17P3	alpha-NADPH		
C20746	C26H42N7O20P3S	(3R)-Citramalyl-CoA		
C20747	C25H40N7O20P3S	(R)-Malyl-CoA		
C20748	C28H48N8O17P3S	(E)-4-(Trimethylammonio)but-2-enoyl-CoA		
C20749	C28H50N8O17P3S	4-Trimethylammoniobutanoyl-CoA		
C20750	C28H50N8O18P3S	L-Carnitinyl-CoA		
C20751	C15H21N6O11P(C5H8O6PR)n(C5H8O6PR)n	N6-L-Threonylcarbamoyladenine in tRNA		
C20752	C16H23N6O11PS(C5H8O6PR)n(C5H8O6PR)n	2-Methylthio-N6-L-threonylcarbamoyladenine in tRNA		
C20753	C16H24N5O7PS(C5H8O6PR)n(C5H8O6PR)n	2-Methylthio-N6-dimethylallyladenine in tRNA		
C20754	C15H21N6O11PS(C5H8O6PR)n(C5H8O6PR)n	2-Thio-N6-L-threonylcarbamoyladenine in tRNA		
C20755	C15H22N5O7PS(C5H8O6PR)n(C5H8O6PR)n	2-Thio-N6-dimethylallyladenine in tRNA		
C20756	C5H6N2O4R2	[Ribosomal protein S12]-L-aspartate		
C20757	C5H6N2O4SR2	[Ribosomal protein S12]-3-thioaspartate		
C20758	C6H8N2O4SR2	[Ribosomal protein S12]-3-methylthioaspartate		
C20759	C58H44Cl3N7O18	Desulfo-A47934		
C20760	C31H51NO9	20-Oxo-5-O-beta-mycaminosyltylactone		
C20761	C93H155NO37P2(C24H40O20)n	"alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)]n-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol"		
C20762	C93H156NO40P3(C24H40O20)n	"3-O-Phospho-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)]n-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol"		
C20763	C94H158NO40P3(C24H40O20)n	"3-O-Methylphospho-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)]n-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol"		
C20764	C20H41O4P	Phytyl phosphate		
C20765	C18H31N3O13P2	dTDP-beta-L-evernosamine		
C20766	C18H31N3O14P2	dTDP-N-hydroxy-beta-L-evernosamine		
C20767	C18H29N3O14P2	"dTDP-2,3,6-trideoxy-3-C-methyl-4-O-methyl-3-nitroso-beta-L-arabino-hexopyranose"		
C20768	C17H27N3O16P2	"UDP-2-acetamido-2,6-dideoxy-beta-L-talose"		
C20769	C17H25N3O16P2	"UDP-2-acetamido-2,6-dideoxy-beta-L-lyxo-4-hexulose"		
C20770	C21H25NO4	N-Methylpavine		
C20771	C20H23NO4	(+/-)-Pavine		
C20772	C10H8O5	3-[(1-Carboxyvinyl)oxy]benzoate		
C20773	C19H19N5O6	6-Amino-6-deoxyfutalosine		
C20774	C17H27N3O16P2	UDP-N-acetyl-beta-L-fucosamine		
C20775	C11H15NO10	beta-Citryl-L-glutamate		
C20776	C16H23N3O11	N-Acetylaspartylglutamylglutamate		
C20777	C42H72O13	Gypenoside LXXV		
C20778	C42H72O13	Ginsenoside Rg3		
C20779	C42H72O13	Ginsenoside F2		
C20780	C36H62O9	Ginsenoside F1		
C20781	C6H8O5	"2,4-Diketo-3-deoxy-L-fuconate"		
C20782	C8H8O	(S)-2-Phenyloxirane		
C20783	C3H8	Propane		
